iter	Passed	Remaining
4776	190985	8915
4777	191027	8875
4778	191068	8835
4779	191111	8795
4780	191152	8756
4781	191191	8715
4782	191232	8676
4783	191273	8636
4784	191314	8596
4785	191349	8555
4786	191390	8516
4787	191426	8475
4788	191462	8435
4789	191504	8395
4790	191547	8355
4791	191590	8316
4792	191638	8276
4793	191685	8236
4794	191726	8196
4795	191770	8157
4796	191813	8117
4797	191849	8077
4798	191892	8037
4799	191931	7997
4800	191967	7956
4801	192010	7917
4802	192047	7877
4803	192085	7836
4804	192128	7797
4805	192164	7756
4806	192205	7717
4807	192240	7676
4808	192285	7637
4809	192321	7596
4810	192359	7556
4811	192401	7516
4812	192445	7477
4813	192488	7437
4814	192529	7397
4815	192573	7357
4816	192620	7317
4817	192664	7277
4818	192705	7237
4819	192749	7198
4820	192793	7158
4821	192834	7118
4822	192878	7078
4823	192918	7038
4824	192960	6998
4825	193004	6958
4826	193040	6918
4827	193077	6878
4828	193125	6838
4829	193160	6798
4830	193201	6758
4831	193237	6718
4832	193288	6678
4833	193330	6638
4834	193371	6599
4835	193419	6559
4836	193459	6519
4837	193500	6479
4838	193541	6439
4839	193588	6399
4840	193631	6359
4841	193674	6319
4842	193719	6279
4843	193762	6240
4844	193803	6200
4845	193848	6160
4846	193890	6120
4847	193936	6080
4848	193980	6040
4849	194020	6000
4850	194057	5960
4851	194100	5920
4852	194136	5880
4853	194175	5840
4854	194215	5800
4855	194253	5760
4856	194295	5720
4857	194338	5680
4858	194374	5640
4859	194409	5600
4860	194445	5560
4861	194486	5520
4862	194530	5480
4863	194572	5440
4864	194614	5400
4865	194660	5360
4866	194706	5320
4867	194742	5280
4868	194785	5240
4869	194827	5200
4870	194873	5160
4871	194910	5120
4872	194946	5080
4873	194983	5040
4874	195022	5000
4875	195061	4960
4876	195098	4920
4877	195145	4880
4878	195188	4840
4879	195231	4800
4880	195273	4760
4881	195315	4720
4882	195360	4680
4883	195405	4641
4884	195440	4600
4885	195476	4560
4886	195517	4520
4887	195561	4480
4888	195604	4441
4889	195640	4400
4890	195677	4360
4891	195719	4320
4892	195760	4280
4893	195801	4240
4894	195844	4200
4895	195884	4160
4896	195921	4120
4897	195958	4080
4898	196003	4040
4899	196038	4000
4900	196079	3960
4901	196124	3920
4902	196168	3880
4903	196211	3841
4904	196255	3801
4905	196298	3761
4906	196341	3721
4907	196385	3681
4908	196427	3641
4909	196470	3601
4910	196506	3561
4911	196543	3521
4912	196579	3481
4913	196618	3441
4914	196662	3401
4915	196704	3361
4916	196749	3321
4917	196792	3281
4918	196839	3241
4919	196883	3201
4920	196920	3161
4921	196962	3121
4922	197006	3081
4923	197043	3041
4924	197084	3001
4925	197126	2961
4926	197162	2921
4927	197203	2881
4928	197246	2841
4929	197283	2801
4930	197331	2761
4931	197375	2721
4932	197417	2681
4933	197454	2641
4934	197499	2601
4935	197535	2561
4936	197579	2521
4937	197627	2481
4938	197662	2441
4939	197704	2401
4940	197747	2361
4941	197783	2321
4942	197818	2281
4943	197859	2241
4944	197901	2201
4945	197941	2161
4946	197980	2121
4947	198019	2081
4948	198065	2041
4949	198102	2001
4950	198146	1961
4951	198186	1921
4952	198228	1881
4953	198272	1841
4954	198309	1800
4955	198350	1760
4956	198398	1721
4957	198434	1680
4958	198471	1640
4959	198507	1600
4960	198556	1560
4961	198593	1520
4962	198642	1480
4963	198683	1440
4964	198723	1400
4965	198759	1360
4966	198800	1320
4967	198836	1280
4968	198884	1240
4969	198921	1200
4970	198964	1160
4971	199013	1120
4972	199049	1080
4973	199085	1040
4974	199123	1000
4975	199159	960
4976	199202	920
4977	199238	880
4978	199281	840
4979	199330	800
4980	199370	760
4981	199414	720
4982	199454	680
4983	199497	640
4984	199544	600
4985	199581	560
4986	199624	520
4987	199660	480
4988	199703	440
4989	199743	400
4990	199790	360
4991	199828	320
4992	199873	280
4993	199916	240
4994	199956	200
4995	200005	160
4996	200045	120
4997	200091	80
4998	200128	40
4999	200176	0
